Procede Data Log
OpenFlash Data File 1
14
Time[s],RPM,Throttle,MAF Volt.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Command AFR,Fuel Sys. Status,Wideband AFR,MAF,O2S2 Volt,A/F Sensor V
86.16,763.75,0,1.46,3.5,14.81,-2.34,29.69,0,14.94,2,18,4.73,0,2.27
86.26,759.5,0,1.45,4,14.81,-1.56,29.69,0,14.94,2,18,4.54,0,2.23
86.36,757,0,1.44,4.5,14.59,-1.56,29.69,0,14.94,2,18,4.43,0,2.22
86.47,762.25,0,1.44,3.5,15.5,-1.56,29.69,0,14.94,2,18,4.39,0,2.35
86.58,762.5,0,1.46,4,15.73,-0.78,29.69,0,14.94,2,18,4.65,0,2.29
86.68,764.5,0,1.46,4,15.16,0,29.69,0,14.94,2,18,4.75,0,2.3
86.79,746.5,0,1.46,5,15.39,-0.78,29.69,0,14.94,2,18,4.58,0,2.28
86.89,757.75,0,1.46,4.5,14.81,-0.78,29.69,0,14.94,2,18,4.58,0,2.18
86.99,758,0,1.46,4.5,14.93,0,29.69,0,14.94,2,18,4.59,0,2.22
87.10,760.5,0,1.45,4,15.16,-0.78,29.69,0,14.94,2,18,4.55,0,2.29
87.21,751.5,0,1.46,5,14.36,-0.78,29.69,0,14.94,2,18,4.64,0,2.15
87.31,744.25,0,1.46,5.5,13.9,-0.78,29.69,0,14.94,2,18,4.45,0,2.17
87.42,745.75,0,1.44,5.5,14.93,-1.56,29.69,0,14.94,2,18,4.46,0,2.08
87.52,760.5,0,1.45,4,14.24,-1.56,29.69,0,14.94,2,18,4.54,0,2.11
87.62,756.75,0,1.48,5,14.36,-1.56,29.69,0,14.94,2,18,4.57,0,2.17
87.72,754.75,0,1.46,4.5,14.59,-1.56,29.69,0,14.94,2,18,4.58,0,2.11
87.83,767,0,1.45,4.5,14.13,-1.56,29.69,0,14.94,2,18,4.68,0,2.02
87.93,765.25,0,1.46,3.5,15.04,-0.78,29.69,0,14.94,2,18,4.64,0,2.23
88.04,757.75,0,1.44,4.5,15.04,-1.56,29.69,0,14.94,2,18,4.46,0,2.21
88.14,758.5,0,1.43,5,14.47,-0.78,29.69,0,14.94,2,18,4.58,0,2.09
88.24,748.75,0,1.45,5.5,14.7,-0.78,29.69,0,14.94,2,18,4.37,0,2.19
88.34,760.25,0,1.47,4,14.36,-1.56,29.69,0,14.94,2,18,4.61,0,2.23
88.45,761.25,0,1.45,4,14.36,-1.56,29.69,0,14.94,2,18,4.52,0,2.07
88.55,741.75,0,1.44,6,14.93,-0.78,29.69,0,14.94,2,18,4.32,0,2.23
88.65,746.25,0,1.44,4,14.47,-1.56,29.69,0,14.94,2,18,4.41,0,2.21
88.76,764.25,0,1.46,4,14.59,-1.56,29.69,0,14.94,2,18,4.52,0,2.18
88.86,741.25,0,1.45,6,14.47,-1.56,29.69,0,14.94,2,18,4.79,0,2.21
88.96,748.5,0,1.44,5.5,14.47,-1.56,29.69,0,14.94,2,18,4.61,0,2.2
89.06,757.25,0,1.46,4.5,14.7,-1.56,29.69,0,14.94,2,18,4.52,0,2.19
89.16,763,0,1.46,3.5,15.16,-1.56,29.69,0,14.94,2,18,4.64,0,2.06
89.26,768.25,0,1.47,4,14.59,-1.56,29.69,0,14.94,2,18,4.55,0,2.22
89.36,762.25,0,1.46,4,14.59,-1.56,29.69,0,14.94,2,18,4.65,0,2.28
89.46,769.25,0,1.43,3.5,15.96,-0.78,29.69,0,14.94,2,18,4.48,0,2.19
89.56,755.75,0,1.45,5,14.24,0,29.69,0,14.94,2,18,4.42,0,2.2
89.66,755,0,1.45,5.5,14.81,-0.78,29.69,0,14.94,2,18,4.66,0,2.22
89.76,763.75,0,1.46,4,14.59,-1.56,29.69,0,14.94,2,18,4.52,0,2.12
89.87,765.25,0,1.44,4,14.47,-0.78,29.69,0,14.94,2,18,4.69,0,2.17
89.97,758.5,0,1.46,4,14.93,-1.56,29.69,0,14.94,2,18,4.62,0,2.25
90.07,765.75,0,1.46,4,15.27,-0.78,29.69,0,14.94,2,18,4.45,0,2.1
90.18,764.75,0,1.46,4,14.13,-1.56,29.69,0,14.94,2,18,4.66,0,2.27
90.28,763.75,0,1.46,4.5,15.62,-1.56,29.69,0,14.94,2,18,4.5,0,2.28
90.38,763,0,1.45,4,15.39,-1.56,29.69,0,14.94,2,18,4.35,0,2.13
90.48,756.75,0,1.45,4.5,14.7,-0.78,29.69,0,14.94,2,18,4.64,0,2.29
90.58,749.5,0,1.48,5.5,15.39,-0.78,29.69,0,14.94,2,18,4.61,0,2.23
90.68,764.75,0,1.46,3.5,15.39,-0.78,29.69,0,14.94,2,18,4.64,0,2.2
90.78,764.5,0,1.45,3.5,14.7,0,29.69,0,14.94,2,18,4.62,0,2.17
90.89,751.75,0,1.44,5,14.93,-0.78,29.69,0,14.94,2,18,4.43,0,2.21
90.99,746,0,1.44,5.5,14.59,0,29.69,0,14.94,2,18,4.57,0,2.22
91.09,738.75,0,1.45,4.5,14.13,-0.78,29.69,0,14.94,2,18,4.68,0,2.14
91.19,756.75,0,1.44,4.5,14.47,-0.78,29.69,0,14.94,2,18,4.55,0,2.18
91.30,760.5,0,1.43,4,14.13,-0.78,29.69,0,14.94,2,18,4.42,0,2.11
91.41,753.25,0,1.45,5,14.7,-1.56,29.69,0,14.94,2,18,4.66,0,2.2
91.51,760.25,0,1.46,4.5,15.39,-0.78,29.69,0,14.94,2,18,4.86,0,2.22
91.62,764.5,0,1.45,4,14.36,-0.78,29.69,0,14.94,2,18,4.69,0,2.22
91.73,765.25,0,1.44,4,15.16,-0.78,29.69,0,14.94,2,18,4.41,0,2.27
91.83,764.75,0,1.45,5,15.5,0,29.69,0,14.94,2,18,4.52,0,2.13
91.93,757.75,0,1.43,5,14.93,0,29.69,0,14.94,2,18,4.47,0,2.21
92.03,766.25,0,1.44,4,15.5,0.78,29.69,0,14.94,2,18,4.45,0,2.32
92.13,761.5,0,1.46,3.5,15.62,0,29.69,0,14.94,2,18,4.77,0,2.18
92.23,763,0,1.45,4.5,15.39,0.78,29.69,0,14.94,2,18,4.43,0,2.22
92.34,731.25,0,1.45,7,14.59,0,29.69,0,14.94,2,18,4.52,0,2.29
92.44,739.5,0,1.46,6,14.36,0,29.69,0,14.94,2,18,4.57,0,2.12
92.54,749,0,1.45,5,14.13,-0.78,29.69,0,14.94,2,18,4.82,0,2.08
92.65,753.75,0,1.45,4.5,14.47,-0.78,29.69,0,14.94,2,18,4.52,0,2.14
92.75,762.5,0,1.45,4,14.47,-0.78,29.69,0,14.94,2,18,4.62,0,2.05
92.85,752.75,0,1.47,4,14.81,-0.78,29.69,0,14.94,2,18,4.54,0,2.17
92.95,750,0,1.45,5,14.81,-0.78,29.69,0,14.94,2,18,4.8,0,2.24
93.05,764.5,0,1.45,3.5,14.24,-0.78,29.69,0,14.94,2,18,4.54,0,2.1
93.15,756.75,0,1.45,4.5,15.16,-0.78,29.69,0,14.94,2,18,4.61,0,2.28
93.25,754.75,0,1.44,4.5,15.04,-0.78,29.69,0,14.94,2,18,4.47,0,2.21
93.36,760.75,0,1.48,4,14.36,0,29.69,0,14.94,2,18,4.8,0,2.14
93.46,749.75,0,1.46,5,15.16,0,29.69,0,14.94,2,18,4.61,0,2.26
93.56,756.75,0,1.46,4.5,14.93,-0.78,29.69,0,14.94,2,18,4.59,0,2.19
93.66,767.25,0,1.44,3.5,14.36,-0.78,29.69,0,14.94,2,18,4.05,0,2.2
93.76,773.5,0,1.38,0,15.5,0.78,29.69,0,14.94,2,18,3.88,0,2.31
93.86,718.75,0,1.36,0,14.47,0,29.69,0,14.94,2,18,3.73,0,2.16
93.96,700.25,0,1.37,4,13.21,-0.78,29.69,0,14.94,2,18,3.61,0,2.07
94.07,714.25,0,1.36,3.5,12.98,-2.34,29.69,0,14.94,2,18,3.66,0,1.89
94.17,731.25,0,1.37,3,13.21,-3.12,29.69,0,14.94,2,18,3.56,0,1.83
94.27,730.75,0,1.39,5,13.32,-3.12,29.69,0,14.94,2,18,3.91,0,1.91
94.37,730.5,0,1.41,6,13.55,-3.91,29.69,0,14.94,2,18,4.05,0,1.88
94.47,751.5,0,1.39,5.5,13.21,-3.91,29.69,0,14.94,2,18,3.89,0,1.98
94.58,752.25,0,1.4,5.5,13.67,-4.69,29.69,0,14.94,2,18,4.01,0,2.01
94.68,772.75,0,1.41,4,14.13,-5.47,29.69,0,14.94,2,18,4.16,0,1.92
94.79,761.5,0,1.39,5.5,13.67,-4.69,29.69,0,14.94,2,18,4.1,0,2.03
94.89,768.25,0,1.37,5,14.59,-4.69,29.69,0,14.94,2,18,3.74,0,2.17
95.00,775.75,0,1.39,4.5,14.7,-4.69,29.69,0,14.94,2,18,3.79,0,2.07
95.10,768.25,0,1.38,5.5,14.59,-4.69,29.69,0,14.94,2,18,4.01,0,2.15
95.21,762.75,0,1.4,6,15.27,-3.91,29.69,0,14.94,2,18,4.16,0,2.24
95.31,769.5,0,1.41,5,15.39,-3.91,29.69,0,14.94,2,18,4.05,0,2.2
95.41,776.5,0,1.38,4.5,14.36,-3.12,29.69,0,14.94,2,18,4.02,0,2.11
95.51,768.75,0,1.38,5.5,15.16,-3.91,28.91,0,14.94,2,18,3.79,0,2.33
95.62,774,0,1.4,5,15.73,-3.91,28.91,0,14.94,2,18,4.01,0,2.22
95.73,766.75,0,1.39,6,15.16,-2.34,28.91,0,14.94,2,18,3.81,0,2.17
95.83,764,0,1.38,6,15.85,-1.56,28.91,0,14.94,2,18,3.5,0,2.42
95.94,763.5,0,1.42,5,16.54,-2.34,28.91,0,14.94,2,18,4.17,0,2.31
96.04,776,0,1.39,5,15.04,-1.56,28.91,0,14.94,2,18,3.89,0,2.33
96.14,766.25,0,1.4,6,15.27,-0.78,28.91,0,14.94,2,18,3.84,0,2.41
96.24,769,0,1.39,5,16.19,-1.56,28.91,0,14.94,2,18,3.93,0,2.23
96.35,778.25,0,1.38,5,14.81,-0.78,28.91,0,14.94,2,18,3.91,0,2.25
96.45,769,0,1.38,4.5,16.08,-1.56,28.91,0,14.94,2,18,3.68,0,2.34
96.55,767.75,0,1.37,6,16.19,-0.78,28.91,0,14.94,2,18,3.82,0,2.25
96.66,765,0,1.41,6.5,15.27,0,28.91,0,14.94,2,18,4.07,0,2.38
96.77,769.25,0,1.54,6,15.96,0,28.91,0,14.94,2,18,5.59,0,2.34
96.87,798,0,1.49,2.5,14.59,0,28.91,0,14.94,2,18,5.67,0,2.17
96.97,815,0,1.46,1.5,14.59,0.78,28.91,0,14.94,2,18,4.97,0,2.41
97.08,768.75,0,1.42,2,16.31,0,28.91,0,14.94,2,18,4.24,0,2.27
97.18,767.25,0,1.42,5.5,14.7,1.56,28.91,0,14.94,2,18,4.26,0,2.21
97.28,766.5,0,1.47,4.5,14.7,1.56,28.91,0,14.94,2,18,4.37,0,2.34
97.38,773.25,0,1.49,4,16.08,0.78,28.91,0,14.94,2,18,4.84,0,2.4
97.49,781.25,0,1.46,3.5,15.39,2.34,28.91,0,14.94,2,18,4.75,0,2.31
97.59,782.5,0,1.39,3,15.85,3.12,28.91,0,14.94,2,18,4.42,0,2.37
97.69,782.75,0,1.48,3.5,16.54,3.91,28.91,0,14.94,2,18,4.02,0,2.45
97.79,775.75,0,1.47,4,16.19,3.91,28.91,0,14.94,2,18,4.91,0,2.4
97.89,775.75,0,1.49,3.5,16.19,4.69,28.91,0,14.94,2,18,5.09,0,2.4
98.00,779.5,0,1.47,3.5,16.77,5.47,28.91,0,14.94,2,18,4.82,0,2.27
98.10,764.5,0,1.42,4,15.85,5.47,28.91,0,14.94,2,18,4.3,0,2.31
98.20,762.5,0,1.48,4.5,15.85,5.47,28.91,0,14.94,2,18,4.58,0,2.38
98.30,763,0,1.46,4.5,17,7.03,28.91,0,14.94,2,18,4.66,0,2.38
98.40,757.25,0,1.47,4.5,15.73,6.25,28.91,0,14.94,2,18,4.73,0,2.32
98.50,744.25,0,1.46,5.5,15.04,7.03,28.91,0,14.94,2,18,4.79,0,2.24
98.60,749.5,0,1.45,5,15.04,6.25,28.91,0,14.94,2,18,4.46,0,2.23
98.70,761,0,1.45,4,14.01,5.47,28.91,0,14.94,2,18,4.48,0,2.08
98.80,737.75,0,1.44,7,13.67,5.47,28.91,0,14.94,2,18,4.57,0,2.12
98.90,736.5,0,1.45,6.5,13.44,4.69,28.91,0,14.94,2,18,4.43,0,1.96
99.00,724.5,0,1.44,6,13.44,3.12,28.91,0,14.94,2,18,4.42,0,1.95
99.10,738.25,0,1.42,6,14.01,3.12,28.91,0,14.94,2,18,4.46,0,2.08
99.21,742,0,1.45,5.5,13.78,3.12,28.91,0,14.94,2,18,4.5,0,1.97
99.31,735,0,1.43,6.5,12.98,2.34,28.91,0,14.94,2,18,4.33,0,1.86
99.41,754,0,1.45,4.5,13.78,1.56,28.91,0,14.94,2,18,4.66,0,2.03
99.52,757.25,0,1.44,4.5,14.13,1.56,28.91,0,14.94,2,18,4.66,0,2.04
99.62,763.5,0,1.45,5,13.67,1.56,28.91,0,14.94,2,18,4.43,0,1.98
99.72,757.5,0,1.44,4.5,14.47,0.78,28.91,0,14.94,2,18,4.66,0,2.14
99.82,751.75,0,1.43,4.5,14.36,1.56,28.91,0,14.94,2,18,4.41,0,2.14
99.93,753.75,0,1.44,5,14.13,1.56,28.91,0,14.94,2,18,4.48,0,2.15
100.03,757.75,0,1.46,4.5,14.47,0.78,28.91,0,14.94,2,18,4.62,0,2.15
100.13,755.25,0,1.45,4,14.24,0.78,28.91,0,14.94,2,18,4.64,0,2.16
100.24,747.5,0,1.45,5.5,14.36,0.78,28.91,0,14.94,2,18,4.68,0,2.2
100.34,765,0,1.46,3.5,15.27,0.78,28.91,0,14.94,2,18,4.64,0,2.22
100.44,763.5,0,1.43,4,14.24,0.78,28.91,0,14.94,2,18,4.58,0,2.21
100.54,753.75,0,1.47,6,14.81,1.56,28.91,0,14.94,2,18,4.84,0,2.25
100.65,741,0,1.46,5.5,14.47,0.78,28.91,0,14.94,2,18,4.55,0,2.14
100.75,743.5,0,1.47,5.5,13.55,0.78,28.91,0,14.94,2,18,4.62,0,2.13
100.85,751,0,1.47,5.5,14.13,0,28.91,0,14.94,2,18,4.73,0,2
100.95,754.5,0,1.46,4.5,13.44,-0.78,28.91,0,14.94,2,18,4.61,0,1.99
101.05,747.75,0,1.45,5,13.78,-0.78,28.91,0,14.94,2,18,4.55,0,2.06
101.15,751,0,1.48,5,14.24,-0.78,28.91,0,14.94,2,18,4.89,0,2.04
101.26,750,0,1.47,5,13.78,-1.56,28.91,0,14.94,2,18,4.73,0,2.06
101.36,755,0,1.45,4.5,14.24,-1.56,28.91,0,14.94,2,18,4.64,0,2.13
101.46,763.5,0,1.44,3.5,14.7,-1.56,28.91,0,14.94,2,18,4.3,0,2.02
101.56,762.25,0,1.46,5,13.9,-1.56,28.91,0,14.94,2,18,4.58,0,2.2
101.66,746.25,0,1.45,6,14.24,-1.56,28.91,0,14.94,2,18,4.46,0,2.12
101.76,758,0,1.44,4.5,14.24,-1.56,28.91,0,14.94,2,18,4.51,0,2.12
101.86,755.75,0,1.44,4.5,14.13,-2.34,28.91,0,14.94,2,18,4.54,0,2.13
101.96,755.75,0,1.45,4.5,14.81,-1.56,28.91,0,14.94,2,18,4.58,0,2.22
102.06,755.25,0,1.45,4.5,14.7,-1.56,28.91,0,14.94,2,18,4.52,0,2.19
102.16,754.5,0,1.45,4.5,14.36,-1.56,28.91,0,14.94,2,18,4.58,0,2.1
102.26,763.75,0,1.46,4,14.59,-2.34,28.91,0,14.94,2,18,4.54,0,2.19
102.36,758,0,1.43,4.5,14.93,-2.34,28.91,0,14.94,2,18,4.71,0,2.24
102.47,751.5,0,1.46,5,14.7,-1.56,28.91,0,14.94,2,18,4.57,0,2.24
102.58,759.25,0,1.44,4.5,14.7,-1.56,28.91,0,14.94,2,18,4.46,0,2.2
102.68,759,0,1.45,5,15.27,-2.34,28.91,0,14.94,2,18,4.42,0,2.23
102.78,747.75,0,1.45,5.5,14.81,-1.56,28.91,0,14.94,2,18,4.59,0,2.25
102.89,766,0,1.45,4,15.27,-1.56,28.91,0,14.94,2,18,4.5,0,2.29
102.99,764.75,0,1.45,4,14.93,-1.56,28.91,0,14.94,2,18,4.55,0,2.24
103.09,770.75,0,1.45,4,14.93,-0.78,28.91,0,14.94,2,18,4.45,0,2.23
103.20,757.5,0,1.44,4,15.39,-1.56,28.91,0,14.94,2,18,4.41,0,2.33
103.30,760,0,1.44,4.5,15.5,-0.78,28.91,0,14.94,2,18,4.55,0,2.21
103.41,766.75,0,1.46,4.5,15.27,0,28.91,0,14.94,2,18,4.66,0,2.34
103.52,761.25,0,1.46,4,15.62,-0.78,28.91,0,14.94,2,18,4.79,0,2.34
103.62,765.75,0,1.44,4,14.47,0,28.91,0,14.94,2,18,4.45,0,2.19
103.72,758,0,1.44,4.5,15.85,-0.78,28.91,0,14.94,2,18,4.57,0,2.29
103.82,765.75,0,1.46,4,16.08,0,28.91,0,14.94,2,18,4.51,0,2.22
103.92,750,0,1.46,5.5,14.36,0.78,28.91,0,14.94,2,18,4.72,0,2.23
104.02,741,0,1.44,6,14.59,0,28.91,0,14.94,2,18,4.48,0,2.2
104.13,760,0,1.44,4.5,14.7,0,28.91,0,14.94,2,18,4.41,0,2.13
104.23,756.75,0,1.44,5,14.24,0,28.91,0,14.94,2,18,4.47,0,2.11
104.33,758.5,0,1.46,4.5,14.47,-0.78,28.91,0,14.94,2,18,4.52,0,2.2
104.43,763.25,0,1.45,4,14.7,-0.78,28.91,0,14.94,2,18,4.76,0,2.13
104.53,751.75,0,1.45,5,14.59,0,28.91,0,14.94,2,18,4.51,0,2.12
104.63,744.75,0,1.45,5.5,14.47,-0.78,28.91,0,14.94,2,18,4.62,0,2.16
104.74,759.5,0,1.46,5.5,14.01,-0.78,28.91,0,14.94,2,18,4.35,0,2.13
104.84,756.5,0,1.45,4.5,14.13,-1.56,28.91,0,14.94,2,18,4.59,0,2.23
104.94,768.25,0,1.45,3.5,15.27,-0.78,28.91,0,14.94,2,18,4.61,0,2.1
105.04,763.5,0,1.45,4,14.36,0,28.91,0,14.94,2,18,4.43,0,2.2
105.15,754.25,0,1.43,5,15.39,0,28.91,0,14.94,2,18,4.42,0,2.29
105.25,755.5,0,1.43,5,15.16,0,28.91,0,14.94,2,18,4.48,0,2.27
105.35,756.5,0,1.45,5,14.36,0,28.91,0,14.94,2,18,4.52,0,2.17
105.46,756,0,1.44,5,14.93,0,28.91,0,14.94,2,18,4.52,0,2.23
105.56,759.75,0,1.45,5,15.16,0,28.91,0,14.94,2,18,4.55,0,2.14
105.67,754.75,0,1.47,5,14.7,0,28.91,0,14.94,2,18,4.64,0,2.22
105.78,770.25,0,1.47,3.5,15.5,0,28.91,0,14.94,2,18,4.61,0,2.28
105.88,775,0,1.45,4,16.19,0.78,28.91,0,14.94,2,18,4.57,0,2.08
105.99,763.75,0,1.43,4,14.47,0.78,28.91,0,14.94,2,18,4.23,0,2.23
106.10,741.75,0,1.46,6,15.39,0,28.91,0,14.94,2,18,4.62,0,2.24
106.20,749.25,0,1.45,5.5,14.36,0,28.91,0,14.94,2,18,4.65,0,2.17
106.31,754.5,0,1.44,5,13.9,0,28.91,0,14.94,2,18,4.33,0,2.08
106.41,751.5,0,1.44,4.5,14.93,0,28.91,0,14.94,2,18,4.3,0,2.21
106.51,760.25,0,1.46,5,14.47,0,28.91,0,14.94,2,18,4.5,0,2.1
106.61,755.5,0,1.47,5,14.47,0,28.91,0,14.94,2,18,4.68,0,2.16
106.71,755.25,0,1.47,5,14.81,0,28.91,0,14.94,2,18,4.65,0,2.21
106.81,760.75,0,1.47,4,14.24,0,28.91,0,14.94,2,18,4.82,0,2.12
106.91,764.5,0,1.48,4,14.7,0.78,28.91,0,14.94,2,18,4.65,0,2.29
107.02,751,0,1.45,5.5,15.62,0.78,28.91,0,14.94,2,18,4.51,0,2.32
107.12,755.5,0,1.45,4.5,14.7,0,28.91,0,14.94,2,18,4.52,0,2.15
107.22,752,0,1.45,4.5,14.47,0,28.91,0,14.94,2,18,4.47,0,2.23
107.33,753.25,0,1.45,5,15.04,0,28.91,0,14.94,2,18,4.51,0,2.23
107.43,757,0,1.39,0,14.24,0.78,28.91,0,14.94,2,18,3.67,0,2.1
107.53,723.5,0,1.35,1.5,14.24,0.78,28.91,0,14.94,2,18,3.73,0,2.2
107.63,715.25,0,1.35,2.5,13.44,-0.78,28.91,0,14.94,2,18,3.56,0,2
107.74,720.75,0,1.39,2.5,13.21,-2.34,28.91,0,14.94,2,18,3.92,0,1.93
107.84,738,0,1.38,3,13.32,-2.34,28.91,0,14.94,2,18,3.74,0,1.98
107.94,733,0,1.37,5,13.67,-2.34,28.91,0,14.94,2,18,4.01,0,2.04
108.04,729,0,1.38,6.5,12.98,-3.12,28.91,0,14.94,2,18,3.68,0,1.93
108.15,762,0,1.4,5,13.55,-3.12,28.91,0,14.94,2,18,3.96,0,2.02
108.25,763.5,0,1.38,5,14.01,-3.91,28.91,0,14.94,2,18,3.93,0,2.11
108.35,758,0,1.39,6,14.36,-3.12,28.91,0,14.94,2,18,3.87,0,2.12
108.45,774.25,0,1.37,4.5,15.04,-3.12,28.91,0,14.94,2,18,3.78,0,2.21
108.56,775.25,0,1.37,4.5,14.59,-3.91,28.91,0,14.94,2,18,3.7,0,2
108.66,775.25,0,1.39,5,14.24,-3.12,28.91,0,14.94,2,18,3.91,0,2.18
108.76,767.75,0,1.41,5,15.5,-3.12,28.91,0,14.94,2,18,4.12,0,2.31
108.86,769.25,0,1.4,5.5,15.04,-3.12,28.91,0,14.94,2,18,3.96,0,2.08
108.97,763.5,0,1.42,5.5,14.93,-2.34,28.91,0,14.94,2,18,4.21,0,2.26
109.08,774,0,1.39,4.5,15.85,-3.12,28.91,0,14.94,2,18,4.07,0,2.3
109.18,773.25,0,1.4,5,14.7,-2.34,28.91,0,14.94,2,18,4.01,0,2.18
109.28,774.5,0,1.38,5,14.7,-1.56,28.91,0,14.94,2,18,3.72,0,2.38
109.38,772,0,1.41,5,15.73,-1.56,28.91,0,14.94,2,18,4.08,0,2.31
109.48,762.5,0,1.4,6,14.59,-1.56,28.91,0,14.94,2,18,3.93,0,2.19
109.58,745,0,1.4,7,14.59,-1.56,28.91,0,14.94,2,18,3.89,0,2.32
109.68,764.5,0,1.39,5.5,15.16,-1.56,28.91,0,14.94,2,18,4.12,0,2.22
109.78,773,0,1.39,5,14.36,-1.56,28.91,0,14.94,2,18,4.07,0,2.16
109.88,775.5,0,1.4,4.5,15.5,-0.78,28.91,0,14.94,2,18,4.1,0,2.32
109.98,772.75,0,1.4,5,15.96,-1.56,28.91,0,14.94,2,18,3.97,0,2.32
110.08,764.25,0,1.39,6,14.7,-0.78,28.91,0,14.94,2,18,3.72,0,2.3
110.18,750.25,0,1.35,7,15.39,0,28.91,0,14.94,2,18,3.69,0,2.3
110.28,759.5,0,1.38,7,15.04,-0.78,28.91,0,14.94,2,18,3.55,0,2.25
110.38,769.25,0,1.34,5.5,14.47,-0.78,28.91,0,14.94,2,18,3.75,0,2.2
110.48,766.5,0,1.37,6,15.27,0,28.91,0,14.94,2,18,3.81,0,2.18
110.58,768.75,0,1.37,6,15.62,-0.78,28.91,0,14.94,2,18,3.51,0,2.34
110.68,771.5,0,1.35,5.5,14.59,0,28.91,0,14.94,2,18,3.6,0,2.19
110.78,768.75,0,1.36,5.5,15.73,0,28.91,0,14.94,2,18,3.65,0,2.29
110.88,776,0,1.48,5.5,15.85,0,28.91,0,14.94,2,18,4.68,0,2.2
110.98,770.75,0,1.54,5,14.13,0.78,28.91,0,14.94,2,18,5.58,0,2.33
111.08,818.75,0,1.43,2.5,15.96,0,28.91,0,14.94,2,18,5.4,0,2.24
111.18,815,0,1.39,3,15.04,0,28.91,0,14.94,2,18,3.66,0,2.2
111.28,803.5,0,1.43,4.5,15.16,0.78,28.91,0,14.94,2,18,4.32,0,2.24
111.39,780.25,0,1.45,5,15.62,1.56,28.91,0,14.94,2,18,4.5,0,2.34
111.49,788.25,0,1.49,4,15.5,1.56,28.91,0,14.94,2,18,4.87,0,2.33
111.59,784.25,0,1.47,3.5,15.73,2.34,28.91,0,14.94,2,18,4.82,0,2.36
111.69,792,0,1.48,3,15.73,3.12,28.91,0,14.94,2,18,4.97,0,2.36
111.79,792.25,0,1.49,2.5,16.08,2.34,28.91,0,14.94,2,18,4.96,0,2.39
111.89,790,0,1.49,2.5,17,3.91,28.91,0,14.94,2,18,4.91,0,2.36
111.99,783.75,0,1.49,3,17.34,4.69,28.91,0,14.94,2,18,4.94,0,2.45
112.09,779.5,0,1.47,3,17.57,5.47,28.91,0,14.94,2,18,4.96,0,2.53
112.19,766,0,1.45,4,15.96,6.25,28.91,0,14.94,2,18,4.51,0,2.36
112.29,750.5,0,1.46,7.5,15.73,7.03,28.91,0,14.94,2,18,4.61,0,2.41
112.4,740,0,1.47,6.5,15.27,6.25,28.91,0,14.94,2,18,4.57,0,2.26
112.51,750,0,1.47,5,14.93,6.25,28.91,0,14.94,2,18,4.76,0,2.23
112.61,760,0,1.46,4,15.39,7.03,28.91,0,14.94,2,18,4.65,0,2.3
112.71,755.75,0,1.47,4.5,14.93,6.25,28.91,0,14.94,2,18,4.71,0,2.13
112.82,733,0,1.47,7,13.9,6.25,28.91,0,14.94,2,18,4.62,0,2.05
112.92,740.25,0,1.43,6,13.67,5.47,28.91,0,14.94,2,18,4.57,0,2.13
113.02,747.5,0,1.44,5,14.01,3.91,28.91,0,14.94,2,18,4.35,0,2.02
113.12,739,0,1.45,6,13.55,3.91,28.91,0,14.94,2,18,4.69,0,1.95
113.23,751.25,0,1.46,4.5,13.32,3.12,28.91,0,14.94,2,18,4.66,0,1.97
113.33,752.25,0,1.45,4.5,13.55,2.34,28.91,0,14.94,2,18,4.29,0,1.99
113.43,748.5,0,1.44,5,13.78,2.34,28.91,0,14.94,2,18,4.46,0,2.02
113.53,747.25,0,1.45,5,14.13,1.56,28.91,0,14.94,2,18,4.62,0,2.09
113.63,729.25,0,1.45,6.5,12.98,1.56,28.91,0,14.94,2,18,4.55,0,1.97
113.73,746.5,0,1.44,5,13.09,0.78,28.91,0,14.94,2,18,4.45,0,1.93
113.84,750.5,0,1.45,5,13.55,0,28.91,0,14.94,2,18,4.62,0,1.9
113.95,730,0,1.45,7,13.21,-0.78,28.91,0,14.94,2,18,4.66,0,1.89
114.05,747.5,0,1.45,4.5,13.09,-1.56,28.91,0,14.94,2,18,4.32,0,1.9
114.15,746.5,0,1.43,4.5,13.67,-2.34,28.91,0,14.94,2,18,4.57,0,1.87
114.25,756,0,1.45,4.5,13.55,-2.34,28.91,0,14.94,2,18,4.42,0,2
114.35,754.5,0,1.45,4,14.24,-2.34,28.91,0,14.94,2,18,4.52,0,2.09
114.46,742,0,1.44,6,13.67,-2.34,28.91,0,14.94,2,18,4.68,0,2.1
114.56,756.5,0,1.44,4,14.24,-2.34,28.91,0,14.94,2,18,4.45,0,2.09
114.66,768,0,1.45,3.5,14.81,-3.12,28.91,0,14.94,2,18,4.66,0,2
114.76,759.5,0,1.43,4.5,14.36,-1.56,28.91,0,14.94,2,18,4.57,0,2.16
114.87,762.25,0,1.44,5,14.81,-1.56,28.91,0,14.94,2,18,4.39,0,2.23
114.97,745.25,0,1.44,5.5,14.7,-2.34,28.91,0,14.94,2,18,4.57,0,2.23
115.07,750.5,0,1.41,5.5,14.7,-1.56,28.91,0,14.94,2,18,4.39,0,2.2
115.18,763.75,0,1.42,3.5,14.59,-1.56,28.91,0,14.94,2,18,4.23,0,2.26
115.29,765.5,0,1.45,3,15.16,-2.34,28.91,0,14.94,2,18,4.59,0,2.13
