Procede Data Log
OpenFlash Data File 1
14
Time[s],RPM,Throttle,MAF Volt.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Command AFR,Fuel Sys. Status,Wideband AFR,MAF,O2S2 Volt,A/F Sensor V
307.42,2459,0,1.57,30,20.33,0,26.56,0,15.06,4,18,6.05,0,4.14
307.52,2452.5,0,1.55,30,20.33,0,26.56,0,15.06,4,18,5.86,0,4.13
307.62,2445.25,0,1.55,29.5,20.33,0,26.56,0,15.06,4,18,5.76,0,4.13
307.72,2425.5,0,1.51,30.5,20.33,0,26.56,0,15.06,4,18,5.39,0,4.15
307.82,2425.25,0,1.49,30,20.33,0,26.56,0,15.06,4,18,4.87,0,4.14
307.92,2413.75,0,1.51,30.5,20.33,0,26.56,0,15.06,4,18,5.25,0,4.14
308.02,2394.75,0,1.51,30.5,20.33,0,26.56,0,15.06,4,18,5.07,0,4.15
308.12,2369.5,0,1.51,30.5,20.33,0,26.56,0,15.06,4,18,5.19,0,4.15
308.23,2360.25,0,1.49,30.5,20.33,0,26.56,0,15.06,4,18,4.94,0,4.16
308.34,2325.25,0,1.49,30.5,20.33,0,26.56,0,15.06,4,18,5.01,0,4.15
308.44,2295.5,0,1.49,30.5,20.33,0,26.56,0,15.06,4,18,4.77,0,4.14
308.55,2261.75,0,1.47,30.5,20.33,0,26.56,0,15.06,4,18,4.94,0,4.14
308.65,2252.25,0,1.47,30.5,20.33,0,26.56,0,15.06,4,18,4.79,0,4.14
308.76,2236.25,0,1.46,30.5,20.33,0,26.56,0,15.06,4,18,4.72,0,4.14
308.87,2192.5,0,1.47,30.5,20.33,0,26.56,0,15.06,4,18,4.79,0,4.13
308.97,2159,0,1.46,30.5,20.33,0,26.56,0,15.06,4,18,4.77,0,4.14
309.07,2139.75,0,1.46,30.5,20.33,0,26.56,0,15.06,4,18,4.61,0,4.14
309.17,2096.5,0,1.46,31,20.33,0,26.56,0,15.06,4,18,4.71,0,4.13
309.27,2076.25,0,1.45,30,20.33,0,26.56,0,15.06,4,18,4.64,0,4.15
309.38,2082,4.89,1.79,30,20.33,0,26.56,0,15.06,4,18,8.02,0,4.16
309.48,2099,6.09,1.99,29,20.33,0,26.56,0,15.06,4,18,12.74,0,4.03
309.58,2149,5.83,1.97,27.5,20.33,0,26.56,0,15.06,4,18,14.06,0,3.79
309.69,2311,5.82,1.98,27,19.98,0,26.56,0,15.06,4,18,14.21,0,2.93
309.79,2463.75,0,1.64,27.5,15.96,0,26.56,0,15.06,4,18,6.19,0,2.33
309.89,2532.25,0,1.49,29,13.78,0,26.56,0,14.82,2,18,5.4,0,2.15
309.99,2559.5,0,1.51,31,12.75,0,26.56,0,14.82,2,18,4.96,0,1.89
310.09,2340.25,0,1.5,34.5,12.52,-0.78,26.56,0,14.82,2,18,5.4,0,1.74
310.20,2297.5,0,1.5,31.5,12.98,0,26.56,0,15.06,4,18,5.24,0,1.83
310.30,2252.25,0,1.48,31,13.55,0,26.56,0,15.06,4,18,5.22,0,1.81
310.41,2198,0,1.47,32,13.09,0,26.56,0,15.06,4,18,4.8,0,1.88
310.51,2064.75,0,1.47,33.5,13.67,0,26.56,0,15.06,4,18,4.79,0,2
310.61,2017.25,0,1.46,32,14.93,0,26.56,0,15.06,4,18,4.84,0,2.09
310.71,1939.5,0,1.44,31.5,14.81,0,26.56,0,15.06,4,18,4.54,0,2.24
310.81,1789.25,0,1.44,33,16.65,0,26.56,0,15.06,4,18,4.41,0,2.48
310.91,1757.5,0.07,1.45,30,18.6,0,26.56,0,15.06,4,18,4.41,0,2.55
311.02,1782.5,4.57,1.78,29.5,20.33,0,26.56,0,15.06,4,18,9.49,0,2.72
311.12,1756.5,4.01,1.78,28,20.33,0,26.56,0,15.06,4,18,10.46,0,2.83
311.22,1879.5,0,1.5,27,20.33,0,26.56,0,15.06,4,18,6.33,0,3.02
311.32,1983.5,0,1.44,27,20.33,0,26.56,0,15.06,4,18,4.47,0,2.94
311.42,2116.5,0,1.43,27.5,18.15,0,26.56,0,15.06,4,18,4.33,0,2.57
311.52,2098.5,0,1.48,30.5,13.78,0,26.56,0,15.06,4,18,4.59,0,2.2
311.62,1957.25,0,1.5,33,12.86,0,26.56,0,14.94,2,18,5.1,0,1.82
311.72,1905.25,0,1.47,32.5,12.75,-1.56,26.56,0,14.94,2,18,4.86,0,1.8
311.82,1795.75,0,1.47,32.5,12.4,-2.34,26.56,0,14.94,2,18,4.82,0,1.75
311.93,1734.75,0,1.48,30,13.09,-3.12,26.56,0,14.94,2,18,4.8,0,1.92
312.04,1622.75,0,1.48,25.5,13.67,-3.12,26.56,0,14.94,2,18,4.83,0,2.01
312.14,1566.75,0,1.47,22,14.36,-3.91,26.56,0,14.94,2,18,4.75,0,2.2
312.24,1469.75,0,1.46,19.5,14.36,-3.91,26.56,0,14.94,2,18,4.62,0,2.07
312.35,1368.5,0,1.47,18,15.16,-3.91,26.56,0,14.94,2,18,4.77,0,2.24
312.45,1326.5,0,1.47,16.5,13.55,-3.91,26.56,0,14.94,2,18,4.71,0,2.06
312.56,1263.75,0,1.48,13.5,13.9,-4.69,26.56,0,14.94,2,18,4.86,0,1.99
312.67,1119,0,1.47,13.5,14.59,-4.69,26.56,0,14.94,2,18,4.9,0,2.19
312.77,1075.25,0,1.47,13.5,15.16,-3.91,26.56,0,14.94,2,18,4.97,0,2.21
312.87,1044.5,0,1.45,13.5,16.08,-3.12,26.56,0,14.94,2,18,4.61,0,2.26
312.98,944.5,0,1.47,13,15.5,-3.12,26.56,0,14.94,2,18,4.69,0,2.34
313.08,925.75,0,1.48,12.5,15.96,-2.34,26.56,0,14.94,2,18,4.79,0,2.34
313.18,904.5,0,1.46,11.5,16.08,-0.78,26.56,0,14.94,2,18,4.39,0,2.41
313.28,888.75,0,1.46,11,16.31,-0.78,26.56,0,14.94,2,18,4.71,0,2.4
313.38,892.5,0,1.46,10.5,15.96,-0.78,26.56,0,14.94,2,18,4.61,0,2.34
313.48,890.75,5.4,1.54,10,15.62,0,26.56,0,14.94,2,18,4.99,0,2.35
313.58,904.5,4.97,1.84,11.5,15.5,0,25,0,14.94,2,18,11.06,0,2.29
313.68,1005.75,3.91,1.7,13,15.73,0,25,0,14.94,2,18,10.06,0,2.28
313.78,1060,4.64,1.75,16.5,14.81,1.56,23.44,0,14.94,2,18,7.56,0,2.31
313.88,1124,8.64,2,21,14.36,0,22.66,0,14.94,2,18,9.8,0,2.22
313.98,1335.25,12.02,2.25,22,13.44,-0.78,22.66,0,14.94,2,18,20.41,0,2.08
314.08,1552.75,10.83,2.12,17,14.47,-4.69,22.66,0,14.94,2,18,20.41,0,2.05
314.19,1637.75,10.98,2.16,16.5,16.31,-3.12,23.44,0,14.82,2,18,18.76,0,2.24
314.29,1763.75,9.95,2.13,16.5,15.73,2.34,24.22,0,14.82,2,18,18.9,0,2.41
314.40,1790,9.65,2.12,19,15.39,3.12,25,0,14.94,2,18,17.32,0,2.41
314.50,1837,9.7,2.16,20,14.47,3.12,25,0,14.94,2,18,18.66,0,2.16
314.61,1893.75,8.59,2.17,20.5,14.13,0.78,25.78,0,14.94,2,18,18.76,0,2.09
314.71,1932.75,7.76,2.08,22.5,13.9,0.78,26.56,0,14.94,2,18,17.05,0,2.16
314.82,1934,9.24,2.16,24,13.67,0,26.56,0,14.94,2,18,15.93,0,2.09
314.92,1950.25,9.31,2.19,24,13.55,-2.34,27.34,0,14.94,2,18,19.59,0,2.02
315.02,1970.5,8.07,2.13,23.5,14.13,-3.12,27.34,0,14.94,2,18,17.52,0,2.07
315.13,1997,10.52,2.21,25,14.01,-3.91,28.12,0,14.94,2,18,19.14,0,2.06
315.24,2088.25,12.59,2.35,24,13.67,-6.25,27.34,0,14.94,2,18,24.41,0,2
315.34,2173.5,12.41,2.38,19,14.13,-7.81,27.34,0,14.82,2,18,25.57,0,2
315.44,2350.75,11.98,2.4,19,13.78,-7.81,26.56,0,14.71,2,18,25.57,0,1.96
315.54,2505.25,13.32,2.48,20.5,14.47,-3.91,25.78,0,14.71,2,18,25.49,0,2.04
315.64,2738.75,10.99,2.43,21.5,13.9,-3.91,25.78,0,14.71,2,18,28.53,0,2.11
315.74,2670.75,9.95,2.36,24,13.55,-7.03,25.78,0,14.82,2,18,24.57,0,1.99
315.84,2244.75,8.41,2.22,7,13.67,-7.03,25,0,14.82,2,18,21.55,0,1.95
315.94,2097.5,16.21,2.6,2,14.13,-10.94,25,0,14.82,2,18,33.29,0,2.04
316.04,2097.5,16.16,2.38,0,14.13,-4.69,25,0,14.59,2,18,25.53,0,2.18
316.15,1947,19.23,2.5,6.5,13.9,-4.69,24.22,0,14.35,2,18,28.76,0,2.2
316.26,2063.75,23.47,2.56,5.5,15.62,-3.91,22.66,0,14.24,2,18,31.93,0,2.31
316.36,2150.75,25.26,2.56,4,15.85,1.56,22.66,0,14.24,2,18,30.34,0,2.27
316.46,2168.25,28.84,2.57,4.5,14.24,2.34,22.66,0,14.24,2,18,34.23,0,2.03
316.56,2229,33.62,2.61,5,13.78,1.56,22.66,0,14.24,2,18,31.98,0,1.96
316.66,2270.25,31.15,2.67,5.5,14.24,2.34,22.66,0,14.12,2,18,37.16,0,2.08
316.77,2300,28.69,2.61,6,13.32,0.78,23.44,0,14.12,2,18,33.35,0,2.14
316.87,2308,28.65,2.66,6.5,13.21,-2.34,24.22,0,14.12,2,18,35.84,0,1.87
316.98,2361.5,23.87,2.59,8,13.44,-3.12,25,0,14.12,2,18,34.23,0,1.94
317.08,2390.75,22.94,2.59,10,13.32,-5.47,25,0,14.12,2,18,34.89,0,1.94
317.19,2462.25,22.92,2.67,10,13.67,-6.25,25,0,14.12,2,18,36.23,0,2.01
317.29,2526,22.68,2.64,10.5,13.9,-7.81,25.78,0,14.12,2,18,36.45,0,1.92
317.40,2558,22.57,2.7,10.5,14.13,-7.03,25.78,0,14.12,2,18,38.43,0,2.06
317.50,2595.25,22.14,2.71,10.5,14.24,-7.03,26.56,0,14.12,2,18,38.38,0,2
317.60,2637,22.24,2.76,11,13.55,-7.03,26.56,0,14.12,2,18,38.65,0,2.12
317.71,2667.25,22.3,2.78,11,13.67,-7.03,26.56,0,14.12,2,18,41.3,0,2.07
317.82,2731.5,22.04,2.77,11.5,13.67,-7.03,28.91,0,14,2,18,40.58,0,2.08
317.93,2772,21.24,2.74,11.5,13.32,-7.03,28.91,0,14,2,18,40.36,0,1.99
318.03,2797.25,20.59,2.74,12.5,13.32,-10.94,28.91,0,14.12,2,18,39.37,0,1.98
318.13,2863.75,20.09,2.74,13,13.67,-10.94,28.91,0,14.12,2,18,40.25,0,1.99
318.24,2900.75,20.44,2.8,13.5,14.01,-10.16,28.91,0,14.24,2,18,42.34,0,2.08
318.35,3000.75,20.79,2.8,13.5,13.55,-10.16,28.91,0,14.24,2,18,41.89,0,1.99
318.45,3017.25,20.66,2.78,14,13.44,-12.5,28.91,0,14.24,2,18,41.69,0,1.96
318.55,3033.25,20.43,2.78,0,13.9,-14.06,28.91,0,14.24,2,18,42.01,0,1.98
318.65,2859,20.15,2.76,0,15.39,-12.5,28.91,0,14.24,2,18,42.34,0,2.14
318.76,2680,20.74,2.72,0,15.96,-6.25,28.91,0,14.12,2,18,41.35,0,2.27
318.86,2362.5,23.53,2.68,6,14.47,-3.12,28.91,0,14,2,18,36.83,0,2.25
318.96,2327,27.54,2.67,7.5,13.55,-3.91,28.91,0,14,2,18,36.67,0,1.91
319.07,2403.5,23.21,2.66,10,13.44,-7.81,28.91,0,14,2,18,36.67,0,1.92
319.17,2480,21.95,2.73,10,13.21,-9.38,28.91,0,14,2,18,38.6,0,1.76
319.27,2504.75,21.92,2.74,10.5,13.44,-12.5,28.91,0,14,2,18,40.2,0,1.94
319.38,2540.75,21.18,2.7,10.5,13.9,-13.28,28.91,0,14,2,18,38.32,0,1.95
319.48,2530.25,20.68,2.72,10.5,13.55,-14.84,28.91,0,14,2,18,39.7,0,1.99
319.58,2551.25,20.58,2.68,10.5,13.67,-15.62,28.91,0,14,2,18,38.05,0,1.86
319.68,2552.5,20.33,2.69,10.5,14.24,-15.62,28.91,0,14.12,2,18,38.93,0,2.08
319.78,2583.25,20.21,2.71,11,13.9,-12.5,28.91,0,14.12,2,18,37.05,0,2.04
319.89,2575.75,21.21,2.72,11,13.9,-12.5,28.91,0,14.12,2,18,38.93,0,2.11
319.99,2622.25,21.41,2.74,11,14.13,-11.72,28.91,0,14.12,2,18,39.64,0,2.09
320.09,2675.25,21.77,2.78,11.5,13.9,-10.94,28.91,0,14,2,18,41.41,0,2.13
320.19,2685.25,21.4,2.74,11.5,13.44,-12.5,28.91,0,14,2,18,39.04,0,1.99
320.29,2719.75,21.38,2.8,12,13.78,-12.5,28.91,0,14,2,18,40.8,0,1.97
320.40,2738.75,20.48,2.77,12,13.78,-12.5,28.91,0,14,2,18,41.63,0,2.04
320.51,2759.75,20.24,2.75,12,13.9,-13.28,28.91,0,14,2,18,40.36,0,2.04
320.61,2786.5,19.72,2.74,12,13.78,-13.28,28.91,0,14,2,18,40.36,0,2
320.71,2793.25,19.2,2.77,12.5,13.67,-11.72,28.91,0,14.12,2,18,39.64,0,2.11
320.82,2795.25,19.28,2.76,12.5,13.67,-12.5,28.91,0,14.12,2,18,41.02,0,2.02
320.93,2728.25,19.32,2.74,12,14.01,-13.28,28.91,0,14.12,2,18,41.69,0,2.11
321.03,2691,19.35,2.73,11.5,14.36,-10.94,28.91,0,14.12,2,18,40.47,0,2.12
321.13,2667.5,19.57,2.71,11.5,14.24,-10.16,28.91,0,14.12,2,18,39.75,0,2.13
321.23,2674.5,19.74,2.71,11.5,14.13,-9.38,28.91,0,14.12,2,18,40.03,0,2.11
321.33,2672.75,19.64,2.74,11.5,13.32,-10.16,28.91,0,14.12,2,18,39.53,0,1.96
321.43,2612.25,20.64,2.69,0,14.59,-10.94,28.91,0,14.12,2,18,36.78,0,2.21
321.53,2029.75,21.19,2.46,0,14.59,-8.59,28.91,0,14.12,2,18,34.67,0,2.05
321.63,2031,21.86,2.46,0,13.32,-7.81,28.12,0,14.24,2,18,29.07,0,1.96
321.73,1936.25,30.78,2.44,3.5,14.59,-7.81,27.34,0,14.24,2,18,30.92,0,2.07
321.83,2014.5,25.57,2.39,3,15.39,-2.34,27.34,0,14.24,2,18,26.59,0,2.29
321.93,2004,24.06,2.5,4,16.65,3.12,26.56,0,14.24,2,18,30.63,0,2.27
322.04,2017.25,22.51,2.48,4,15.16,6.25,26.56,0,14.24,2,18,28.98,0,2.35
322.15,2023.25,21.13,2.46,5,14.13,7.03,25.78,0,14.24,2,18,27.81,0,2.17
322.25,2054.25,22.14,2.47,5.5,14.13,7.81,25.78,0,14.24,2,18,28.71,0,2.04
322.36,2033,20.13,2.42,6,13.09,7.03,25,0,14.24,2,18,26.85,0,1.95
322.46,2063.25,22.02,2.46,7,13.67,5.47,25,0,14.35,2,18,29.07,0,1.97
322.56,2068.5,20.45,2.47,7.5,14.47,8.59,25,0,14.24,2,18,27.2,0,2.14
322.66,2087.75,21.38,2.48,7.5,13.67,9.38,22.66,0,14.35,2,18,28.66,0,2.22
322.76,2108.75,21.14,2.45,7.5,14.36,10.94,22.66,0,14.35,2,18,30.05,0,2.17
322.86,2121.5,19.98,2.48,8,15.16,10.94,22.66,0,14.35,2,18,28.57,0,2.16
322.96,2118.25,18.8,2.45,8.5,14.47,12.5,22.66,0,14.35,2,18,27.29,0,2.12
323.06,2154.25,17.85,2.44,10,14.13,13.28,22.66,0,14.35,2,18,26.42,0,2.1
323.16,2145.5,17.74,2.46,10,14.13,13.28,22.66,0,14.47,2,18,28.53,0,2.07
323.26,2174.5,18.22,2.47,10.5,14.36,14.84,22.66,0,14.47,2,18,28.48,0,2.16
323.37,2172,18.05,2.48,10.5,14.24,14.84,22.66,0,14.47,2,18,28.39,0,2.11
323.47,2170.25,19.26,2.5,10.5,14.01,15.62,22.66,0,14.35,2,18,29.49,0,2.1
323.57,2108,16.42,2.36,0,13.9,15.62,22.66,0,14.35,2,18,28.3,0,2.17
323.68,1719.5,19.5,2.3,0,14.93,14.84,22.66,0,14.47,2,18,23.8,0,2.24
323.79,1548.75,27.67,2.28,3,14.13,16.41,22.66,0,14.35,2,18,22.97,0,2.16
323.89,1604,22.92,2.3,3,14.24,15.62,22.66,0,14.35,2,18,21.62,0,2.05
324.00,1619.25,22.92,2.22,3,13.67,15.62,22.66,0,14.35,2,18,20.27,0,2.02
324.10,1555.25,23.54,2.3,3.5,13.32,14.84,22.66,0,14.35,2,18,23.05,0,2.02
324.20,1575,24.91,2.32,3,13.44,12.5,22.66,0,14.35,2,18,21.14,0,1.96
324.30,1627,20.24,2.26,4,14.01,10.94,22.66,0,14.35,2,18,20.81,0,1.95
324.40,1607.25,23.44,2.27,4,13.44,11.72,22.66,0,14.35,2,18,23.8,0,2.06
324.50,1588.25,21.84,2.31,4.5,15.04,11.72,22.66,0,14.35,2,18,22.89,0,2.19
324.60,1644.5,20.88,2.31,4.5,15.04,14.06,22.66,0,14.35,2,18,20.88,0,2.21
324.70,1634.25,20,2.26,4.5,15.04,14.84,22.66,0,14.35,2,18,22.31,0,2.25
324.80,1627.5,19.92,2.27,5,14.47,16.41,22.66,0,14.35,2,18,21.62,0,2.22
324.90,1646.25,19.2,2.26,5,14.59,17.97,22.66,0,14.35,2,18,22.04,0,2.25
325.00,1652.75,19.24,2.26,5,14.7,17.97,22.66,0,14.35,2,18,22.04,0,2.16
325.10,1644.25,19.36,2.3,5.5,14.24,18.75,22.66,0,14.35,2,18,22.7,0,2.13
325.20,1651,19.29,2.26,5.5,14.24,18.75,22.66,0,14.35,2,18,20.92,0,2.2
325.30,1647,19.18,2.29,6,13.67,17.19,22.66,0,14.47,2,18,21.74,0,2
325.40,1660.75,18.41,2.26,6,13.78,16.41,22.66,0,14.47,2,18,22.16,0,1.99
325.51,1673.5,18.56,2.28,6,14.01,15.62,22.66,0,14.47,2,18,22.54,0,2.01
325.62,1679,15.98,2.25,6,14.36,14.84,22.66,0,14.47,2,18,21.14,0,2.08
325.72,1676.75,14.8,2.19,7,14.59,16.41,22.66,0,14.47,2,18,19.59,0,2.23
325.82,1684.5,14.72,2.2,8,14.59,17.97,23.44,0,14.59,2,18,19.27,0,2.21
325.93,1689.25,14.16,2.19,8.5,14.24,17.19,24.22,0,14.59,2,18,19.45,0,2.11
326.03,1689.75,14.35,2.22,9,14.36,17.97,25,0,14.59,2,18,20.19,0,2.18
326.13,1690.25,14.32,2.22,9,14.01,17.97,25,0,14.59,2,18,20.3,0,2.19
326.24,1705.25,13.83,2.2,9,14.59,18.75,25,0,14.59,2,18,19.7,0,2.12
326.35,1704.75,14.43,2.23,9.5,14.36,18.75,25,0,14.71,2,18,20.63,0,2.14
326.46,1695.25,14.57,2.22,9.5,14.81,18.75,25,0,14.71,2,18,20.27,0,2.17
326.56,1728,14.17,2.22,9,14.36,19.53,25,0,14.71,2,18,20.23,0,2.14
326.66,1709.25,13.01,2.17,10,14.36,17.19,25,0,14.71,2,18,20.05,0,2.12
326.77,1717.75,12.94,2.18,10.5,14.13,17.97,25,0,14.71,2,18,19.41,0,2.11
326.87,1728.75,12.97,2.2,11.5,14.24,17.19,25.78,0,14.71,2,18,19.8,0,2.14
326.97,1729,12.91,2.21,12,14.01,16.41,26.56,0,14.71,2,18,20.12,0,2.1
327.07,1744.75,12.92,2.21,11.5,14.36,14.06,26.56,0,14.71,2,18,19.8,0,2.04
327.17,1740.25,12.76,2.21,11.5,14.24,14.06,26.56,0,14.71,2,18,19.91,0,2.11
327.27,1726.5,12.49,2.19,11.5,13.67,14.06,26.56,0,14.71,2,18,19.56,0,2.08
327.37,1669.75,12.48,2.2,11,14.47,13.28,27.34,0,14.71,2,18,19.73,0,2.18
327.48,1366.75,11.12,2.13,8,13.32,12.5,27.34,0,14.71,2,18,18.05,0,2.04
327.59,1469.75,11.37,2.08,8.5,12.63,6.25,28.12,0,14.71,2,18,15.99,0,1.76
327.69,1443.5,9.33,1.98,9,12.4,4.69,28.12,0,14.71,2,18,16.79,0,1.66
327.79,1432.25,9.4,2.02,11.5,12.52,0,28.12,0,14.71,2,18,14.69,0,1.7
327.89,1445.25,9.43,2.02,12.5,12.52,-3.12,28.91,0,14.82,2,18,14.89,0,1.73
327.99,1423.75,9.44,2.02,13.5,12.52,-7.81,28.91,0,14.82,2,18,15.01,0,1.76
328.10,1422.25,9.51,2.03,13.5,12.86,-8.59,30.47,0,14.82,2,18,15.07,0,1.81
328.21,1430,9.29,2.02,14,13.09,-10.16,30.47,0,14.82,2,18,14.69,0,1.88
328.32,1448.5,9.3,2.01,14.5,13.55,-11.72,30.47,0,14.82,2,18,14.48,0,2.03
328.42,1449,9.24,2.01,15,13.67,-11.72,30.47,0,14.94,2,18,14.77,0,2.01
328.52,1439.75,8.96,1.99,16,14.13,-14.06,30.47,0,14.94,2,18,14.57,0,2.03
328.62,1443.5,6.78,1.88,17,14.24,-14.06,30.47,0,14.94,2,18,12.36,0,2.12
328.72,1441.5,6.86,1.89,19.5,14.59,-13.28,29.69,0,14.94,2,18,11.73,0,2.17
328.82,1445.75,6.88,1.89,21,14.81,-13.28,30.47,0,14.94,2,18,11.99,0,2.19
328.92,1445.5,7.12,1.92,22,14.47,-14.06,30.47,0,14.94,2,18,12.5,0,2.17
329.02,1449.75,6.84,1.93,22,14.24,-14.84,30.47,0,14.94,2,18,12.69,0,2.19
329.12,1454.25,6.43,1.89,22.5,14.47,-14.06,30.47,0,14.94,2,18,12.04,0,2.17
329.22,1457,6.11,1.87,23,14.59,-14.84,28.91,0,14.94,2,18,11.57,0,2.18
329.32,1449,5.82,1.84,23.5,14.36,-14.84,28.12,0,14.94,2,18,10.96,0,2.15
329.43,1454.25,5.8,1.86,24,14.36,-15.62,26.56,0,14.94,2,18,11.08,0,2.15
329.54,1458,5.8,1.85,24,14.24,-15.62,25.78,0,14.94,2,18,11.01,0,2.08
329.64,1455.5,5.76,1.85,24.5,14.7,-15.62,24.22,0,14.94,2,18,11.11,0,2.17
329.74,1457.5,5.59,1.83,24.5,14.93,-15.62,23.44,0,14.94,2,18,10.91,0,2.19
329.85,1459.25,5.77,1.84,24.5,15.39,-14.06,22.66,0,14.94,2,18,10.7,0,2.28
329.96,1462.5,5.98,1.85,25,16.08,-12.5,21.88,0,14.94,2,18,11.13,0,2.36
330.07,1462.5,6.19,1.86,24.5,15.5,-11.72,21.09,0,14.94,2,18,11.24,0,2.31
330.17,1463.75,6.19,1.88,24.5,16.19,-9.38,20.31,0,14.94,2,18,11.31,0,2.33
330.27,1465.25,6.22,1.89,24.5,15.96,-7.81,20.31,0,14.94,2,18,11.65,0,2.37
330.37,1462.25,6.38,1.89,24.5,16.31,-5.47,19.53,0,14.94,2,18,11.75,0,2.35
330.48,1464.25,6.33,1.89,24.5,16.19,-3.91,19.53,0,14.94,2,18,11.89,0,2.4
330.59,1464.75,6.37,1.88,24.5,16.31,-2.34,18.75,0,14.94,2,18,11.62,0,2.44
330.69,1467,6.29,1.9,24.5,15.62,-0.78,18.75,0,14.94,2,18,11.73,0,2.37
330.79,1466.25,6.19,1.87,24,15.39,0,18.75,0,14.94,2,18,11.99,0,2.29
330.89,1468.5,6.1,1.88,24.5,15.39,0.78,17.97,0,14.94,2,18,11.49,0,2.29
330.99,1471.5,6.28,1.88,24.5,15.16,0.78,17.97,0,14.94,2,18,11.36,0,2.28
331.10,1472.75,6.28,1.88,24.5,15.04,1.56,17.97,0,14.94,2,18,11.62,0,2.27
331.20,1470,6.24,1.89,24.5,14.93,1.56,17.97,0,14.94,2,18,12.04,0,2.28
331.30,1473.75,6.19,1.89,24.5,14.93,1.56,17.97,0,14.94,2,18,11.62,0,2.2
331.40,1473.75,6.28,1.88,24.5,14.7,2.34,17.19,0,14.94,2,18,11.91,0,2.22
331.51,1474,6.15,1.88,24.5,14.93,2.34,17.19,0,14.94,2,18,11.75,0,2.22
331.61,1476.75,6.16,1.88,24.5,14.7,3.12,17.19,0,14.94,2,18,11.49,0,2.21
331.72,1481.25,6.1,1.88,24.5,14.7,2.34,17.19,0,14.94,2,18,11.57,0,2.19
331.82,1479.5,6.11,1.87,24.5,14.7,2.34,16.41,0,14.94,2,18,11.29,0,2.19
331.92,1478.75,6.11,1.87,24.5,14.7,2.34,16.41,0,14.82,2,18,11.44,0,2.18
332.02,1484.75,5.89,1.86,24.5,14.36,2.34,14.84,0,14.82,2,18,11.31,0,2.18
332.13,1484.5,5.96,1.87,25,14.7,2.34,14.84,0,14.82,2,18,11.08,0,2.19
332.24,1485.5,6.07,1.86,25,15.04,3.12,14.84,0,14.82,2,18,11.39,0,2.21
332.34,1488,5.99,1.88,25,15.04,3.91,14.84,0,14.82,2,18,11.78,0,2.27
332.44,1487.75,6.01,1.87,25,14.47,3.91,14.84,0,14.82,2,18,11.29,0,2.16
332.54,1486.5,5.91,1.86,25,14.81,3.91,14.84,0,14.82,2,18,11.41,0,2.2
332.64,1491.25,5.69,1.84,25,14.81,5.47,14.84,0,14.82,2,18,11.11,0,2.27
332.74,1489.25,3.02,1.7,25,14.81,4.69,14.84,0,14.82,2,18,10.15,0,2.18
332.84,1487.25,0.3,1.42,24.5,15.62,4.69,14.84,0,14.82,2,18,5.32,0,2.17
332.94,1492.25,0,1.34,24,16.31,6.25,15.62,0,14.82,2,18,3.99,0,2.29
333.04,1488.75,0,1.37,23.5,15.62,7.03,16.41,0,14.94,2,18,3.61,0,2.38
333.15,1479.25,0,1.39,21.5,16.54,7.03,17.97,0,15.06,4,18,3.86,0,2.32
333.26,1499.5,0,1.4,17.5,16.65,0,17.97,0,15.06,4,18,3.84,0,2.29
333.36,1473.25,0,1.38,17.5,15.62,0,19.53,0,15.06,4,18,4.03,0,2.31
333.46,1478,0,1.37,17,13.32,0,20.31,0,15.06,4,18,3.88,0,2.11
333.56,1477.5,0,1.39,17.5,12.98,0,20.31,0,15.06,4,18,3.79,0,1.82
333.66,1488.25,0,1.37,17,12.4,0,21.09,0,15.06,4,18,3.73,0,1.72
333.77,1472.25,0,1.36,17.5,12.52,0,21.88,0,15.06,4,18,3.68,0,1.74
333.88,1459,0,1.35,17,13.09,0,21.88,0,15.06,4,18,3.59,0,1.88
333.98,1463,0,1.34,16.5,14.24,0,22.66,0,15.06,4,18,3.38,0,2.25
334.08,1477.5,0,1.33,16.5,16.54,0,22.66,0,15.06,4,18,3.36,0,2.37
334.18,1465,0,1.4,16.5,18.95,0,23.44,0,15.06,4,18,4.02,0,2.42
334.28,1466,1.96,1.43,17,20.33,0,23.44,0,15.06,4,18,4.1,0,2.73
334.38,1499,2.73,1.65,22.5,20.33,0,24.22,0,15.06,4,18,5.39,0,2.84
334.49,1439.5,3.11,1.69,25.5,20.33,0,24.22,0,15.06,4,18,7.9,0,3.17
334.59,1465,3.71,1.76,29,20.33,0,22.66,0,15.06,4,18,8.47,0,3.3
334.69,1453,4.08,1.78,29.5,20.33,0,21.88,0,15.06,4,18,9.13,0,3.31
334.79,1453.75,4.34,1.82,28.5,20.33,0,21.09,0,15.06,4,18,10.13,0,3.15
334.89,1442.5,5.99,1.91,27,16.19,0,20.31,0,15.06,4,18,11.21,0,2.51
334.99,1475,9.92,2.19,27,14.47,0,20.31,0,15.06,2,18,19.84,0,2.08
335.09,1474.5,11.68,2.22,22,13.32,-4.69,22.66,0,14.94,2,18,20.37,0,1.91
335.20,1471.25,11.68,2.27,17.5,13.21,-8.59,22.66,0,14.94,2,18,22.58,0,1.96
335.30,1463.75,33.91,2.26,7,14.36,-9.38,22.66,0,14.71,2,18,25.7,0,2.11
335.40,1459,34.75,2.26,5,15.39,-8.59,22.66,0,14.47,2,18,20.37,0,2.3
